"logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
-1.256135,4.5093225,-2.29286493656037,0.0318358509244521,0.247906554581282,-3.69534532061363,"MAN1B1"
1.46562833333333,4.6523275,2.29204461899252,0.0318909860779712,0.248224830814406,-3.69681244796661,"MT1IP"
-0.733965000000001,2.96852083333333,-2.29138101624532,0.031935652131165,0.248343197740342,-3.69799906856165,"DCST2"
-0.706483333333332,2.91274166666667,-2.29130208746075,0.0319409685159629,0.248343197740342,-3.69814019163365,"C9orf16"
-1.03713166666667,3.24761583333333,-2.29100130193469,0.0319612358801703,0.248343197740342,-3.69867796404261,"ZNF654"
-1.15754666666667,3.41726333333333,-2.29097111334889,0.0319632706813587,0.248343197740342,-3.69873193573337,"EPX"
-1.595485,3.85138083333333,-2.29010859834538,0.0320214569455884,0.248595542581533,-3.70027377982602,"RRM1"
-1.38010666666667,4.99650666666667,-2.2900200372199,0.0320274368728687,0.248595542581533,-3.70043207374325,"DDX24"
0.910555,3.5495325,2.28968362415594,0.0320501618735982,0.248595542581533,-3.70103334493051,"FOXG1"
0.872286666666667,3.08323333333333,2.28944370303589,0.0320663777818906,0.248595542581533,-3.70146212448076,"ABTB1"
-1.60274333333333,4.877985,-2.28943201323045,0.0320671680703023,0.248595542581533,-3.70148301546556,"PAK1IP1"
0.793701666666667,2.93150416666667,2.28913899638008,0.0320869832827128,0.248638404742802,-3.70200664884705,"SLC18A1"
1.28933333333333,4.98354166666667,2.28841682472758,0.0321358679149784,0.248821163623351,-3.703297032458,"SMOC1"
0.917905,3.50879583333333,2.28836819715903,0.0321391620216786,0.248821163623351,-3.70338391213011,"EDNRA"
0.646276666666667,2.79104,2.28726115967733,0.0322142381816229,0.249291507920393,-3.70536149077307,"DSP"
0.779486666666667,3.33980666666667,2.28653912579755,0.032263291003909,0.249560140725348,-3.70665100866552,"ULK1"
-1.184485,6.29449416666667,-2.28616309449084,0.0322888645303663,0.249647000571522,-3.70732248813414,"CDK9"
1.07819666666666,6.89118833333333,2.28578968965816,0.032314277803796,0.249711164572613,-3.70798921349392,"TPPP"
-0.956261666666666,4.00372416666667,-2.2855706798533,0.0323291917462644,0.249711164572613,-3.70838023228592,"MRPS33"
-1.15247333333333,5.09493666666667,-2.28540897936249,0.0323402071332263,0.249711164572613,-3.70866891728523,"OSBPL10"
1.20667166666667,6.2130375,2.28518484614878,0.0323554812565998,0.249718312988853,-3.70906904406282,"NKG7"
0.949491666666667,3.35540583333333,2.28478214800842,0.0323829407369942,0.249819459479897,-3.70978789048428,"NXF5"
-1.257315,4.41244916666667,-2.28412230945447,0.0324279804369973,0.249819613308839,-3.71096559132109,"MAGI3"
-1.63865666666667,4.24022,-2.28405877190836,0.0324323204516841,0.249819613308839,-3.71107898462753,"PITRM1"
1.08206,6.21963,2.28388126751717,0.0324444479386791,0.249819613308839,-3.71139576090078,"ANKRD40"
1.50408833333333,4.08786416666667,2.28383384330861,0.0324476887668723,0.249819613308839,-3.71148039221707,"IFITM1"
0.866913333333333,3.36336166666667,2.28366090588436,0.0324595093034347,0.249819613308839,-3.7117890005886,"DAND5"
0.717788333333333,3.23414916666667,2.28352084493659,0.0324690855725462,0.249819613308839,-3.71203893055051,"CHST6"
1.257735,4.9773975,2.28300015701995,0.0325047088181791,0.249983187040031,-3.71296798657828,"BPI"
-1.16117833333333,6.23362416666667,-2.28229704464144,0.0325528695577535,0.250242995487254,-3.7142223427114,"AKAP6"
1.21938833333333,4.90033083333333,2.2820056476091,0.0325728483781484,0.250286027891079,-3.71474213007099,"MCL1"
1.11325333333333,6.82542833333333,2.28148178799933,0.0326087935777086,0.250451651997546,-3.7156764808821,"LOC376693"
0.959403333333333,3.65293,2.28095541780074,0.0326449476176088,0.250618733276075,-3.71661518269649,"OR8H2"
1.06741666666667,4.89808333333333,2.28010672859724,0.0327033176126859,0.250956146265955,-3.7181284238971,"SLC13A3"
1.02882166666667,3.31411916666667,2.27984172805491,0.0327215630243181,0.250985492673086,-3.71860086093596,"TMEM156"
-1.25267166666667,5.49913416666667,-2.27872033200413,0.0327988748548602,0.251420212080466,-3.72059970348773,"MUL1"
-0.911835,3.51010416666667,-2.27860072616033,0.0328071306386313,0.251420212080466,-3.72081286188923,"GABRA5"
-0.826708333333333,3.45006583333333,-2.2776368419734,0.032873732124195,0.251746219050491,-3.72253043085757,"HMGCLL1"
-1.60880333333333,6.77256333333333,-2.27736715108533,0.0328923890921118,0.251746219050491,-3.72301092315881,"EI24"
0.959190000000001,3.824755,2.27735738425071,0.0328930649345448,0.251746219050491,-3.72302832352221,"ABL1"
-1.26126166666667,5.05268916666667,-2.27690598510864,0.0329243145843518,0.251874624626839,-3.72383247773153,"PDK3"
1.12004,4.36766166666667,2.27654899370688,0.0329490477723859,0.251953087623288,-3.72446838091453,"ADRBK2"
-1.57474166666667,4.96401083333333,-2.27611807586604,0.0329789254024952,0.252070802681171,-3.72523588992474,"DNAJC6"
-1.36723833333333,5.6442575,-2.27564687020703,0.0330116247578472,0.252183057211245,-3.72607505777581,"KLHDC3"
-1.32429,5.56403,-2.2754889283527,0.0330225917826033,0.252183057211245,-3.72635631275811,"EXOC4"
0.95622,4.09204333333333,2.2751515393727,0.0330460302636595,0.252251364345934,-3.72695707972839,"FBXL7"
-1.32531666666667,7.73526333333333,-2.27381456670529,0.0331390597716391,0.252850590208508,-3.72933722535977,"MRPS24"
-0.897361666666667,3.1415625,-2.27343055126613,0.0331658246718935,0.252873586252255,-3.7300207164319,"C7orf16"
1.42725,5.54175333333333,2.27335442361028,0.0331711329242644,0.252873586252255,-3.73015620439416,"HOMER2"
-0.987536666666665,7.486525,-2.27275991131932,0.0332126140009968,0.25307895537362,-3.73121419380686,"C3orf10"
-1.26933166666667,4.57153416666667,-2.27229990611073,0.0332447426332107,0.253212910629496,-3.7320327034902,"CAMKK1"
-1.53438166666667,5.93488083333333,-2.27200566301663,0.0332653086722738,0.253229188381338,-3.73255621331767,"NDUFB5"
-1.03955,4.30862166666667,-2.27185305313792,0.0332759798798046,0.253229188381338,-3.73282771718097,"HEBP1"
-1.08831833333333,4.2927625,-2.27133191287928,0.0333124440892169,0.253337981663467,-3.73375478177165,"CCDC124"
-1.09671333333333,5.18442833333333,-2.27123272158325,0.0333193886478784,0.253337981663467,-3.73393122050868,"RHOF"
1.171915,5.6351625,2.27073699758645,0.0333541150137227,0.253394229008481,-3.73481293249973,"ST6GALNAC6"
-1.18016833333333,5.5005475,-2.2707114514735,0.0333559054618726,0.253394229008481,-3.73485836662918,"FUS"
-1.23891166666667,6.33577416666667,-2.27043452830326,0.0333753197934125,0.253431093230607,-3.73535085910724,"HTR2A"
1.31196,5.73426166666667,2.26998383149673,0.0334069390207759,0.253520197308226,-3.73615232251749,"HAPLN2"
-1.13016666666667,6.29919,-2.26954593865,0.0334376862063504,0.253520197308226,-3.73693092695357,"FARSA"
1.21195166666667,5.8724125,2.26940843766954,0.0334473463448038,0.253520197308226,-3.73717539511337,"SH3KBP1"
-1.04896166666667,4.67397416666667,-2.26935499017609,0.0334511019899856,0.253520197308226,-3.73727041905889,"CCDC59"
-1.15891833333333,8.37396583333333,-2.26891366883012,0.0334821274728137,0.253520197308226,-3.73805499083531,"UBE2G1"
1.04072666666667,4.967555,2.26887692040235,0.0334847121230373,0.253520197308226,-3.73812031734876,"SPOCD1"
0.825405,3.73704083333333,2.26869437454895,0.0334975539394675,0.253520197308226,-3.73844481405113,"TGM3"
-1.01608166666667,6.33125416666667,-2.2685343937927,0.033508812039222,0.253520197308226,-3.73872918595671,"TUSC2"
1.370125,7.25080416666667,2.26831533942866,0.033524232854667,0.253520197308226,-3.73911854423355,"RASGRP3"
-1.37761166666667,5.58346083333333,-2.26806050492186,0.0335421806577421,0.253520197308226,-3.73957147197745,"TSG101"
-1.39688166666667,5.41702916666667,-2.26798799890735,0.0335472888072193,0.253520197308226,-3.73970033437244,"RAPGEF6"
0.797314999999998,2.99437583333333,2.2671124783285,0.0336090266248495,0.25387651882764,-3.74125617409823,"FAM60A"
-1.25628166666667,5.2012225,-2.26629986910673,0.0336664211470049,0.254199736938166,-3.74269989959174,"RAD51C"
-0.870213333333334,3.50739,-2.26569311282576,0.033709334710184,0.254312314910769,-3.74377769593486,"RPS19BP1"
-1.26167,5.40843166666667,-2.26567586027801,0.0337105556480777,0.254312314910769,-3.74380833956953,"C6orf136"
-1.57101333333333,4.32888166666667,-2.26545032906066,0.0337265198854965,0.254322509569836,-3.74420891096257,"GIGYF2"
-1.53578,5.97562833333333,-2.2649857871064,0.0337594242891172,0.254323877881631,-3.74503392066768,"PI4KA"
-1.45573333333333,4.95826,-2.26495082100234,0.033761902192941,0.254323877881631,-3.74509601515043,"SH3BGRL"
-1.22031,4.598405,-2.26443267686278,0.0337986404251733,0.254323877881631,-3.74601609381562,"HDAC2"
-1.60849,4.082225,-2.26437589269426,0.033802668842372,0.254323877881631,-3.74611691899359,"KPNA1"
0.777908333333334,3.43753083333333,2.26420203612576,0.0338150054103896,0.254323877881631,-3.74642560698258,"RBP5"
-1.22842,4.27453333333333,-2.2640892828799,0.033823008389804,0.254323877881631,-3.74662579653207,"PCGF1"
0.822195000000001,8.42582083333333,2.26395958359538,0.0338322163031341,0.254323877881631,-3.74685606589379,"RIN1"
-1.33133333333333,5.35604333333333,-2.26362768607538,0.0338557895783968,0.254323877881631,-3.74744528437268,"ENOX2"
-1.16041666666667,7.01821666666667,-2.263593508188,0.0338582179413777,0.254323877881631,-3.7475059575535,"CHRNB2"
0.879654999999998,10.6818225,2.26263657729314,0.0339262732158176,0.254725133325319,-3.74920449757603,"FAM128B"
-1.19321666666667,6.71279333333333,-2.26228238179767,0.0339514946725736,0.254804576662989,-3.74983308208706,"DYNC1LI2"
0.801654999999999,3.46561916666667,2.26185906533131,0.0339816605537138,0.254884564978364,-3.75058425784098,"C17orf64"
1.13930666666667,5.320125,2.26172186135369,0.0339914430771537,0.254884564978364,-3.75082770863593,"C3orf18"
-1.466335,4.4744025,-2.26132780159434,0.0340195535043226,0.254885149700005,-3.75152686825161,"PIGZ"
-1.52919833333333,4.3302875,-2.26131017409637,0.0340208114659338,0.254885149700005,-3.75155814211081,"MRPL34"
1.01203833333333,6.69978583333333,2.26022120510675,0.0340986066783698,0.255358068257465,-3.75348985808712,"CDK5R1"
1.28158,5.35922833333333,2.25916841933584,0.0341739714835297,0.255808156019514,-3.75535686386351,"FAHD2A"
-1.19345,4.84317333333333,-2.25897122853054,0.0341881045105372,0.255808156019514,-3.75570650377325,"NAAA"
-1.12709333333333,4.64914833333333,-2.25860940653851,0.0342140508457871,0.255843530660711,-3.75634800485022,"ANKRD27"
1.01474833333333,4.18420083333333,2.25849536128305,0.0342222327843102,0.255843530660711,-3.75655019150301,"KIAA1772"
1.70196166666667,5.94828416666667,2.25749737564224,0.0342939074744074,0.256187446660127,-3.75831922491075,"CLDN11"
-1.27646166666667,4.20845083333333,-2.25726630079778,0.0343105226609701,0.256187446660127,-3.75872876288353,"C14orf101"
-1.14494333333333,4.486555,-2.25724025529823,0.0343123958954698,0.256187446660127,-3.75877492221387,"EDC3"
0.705791666666667,2.87083916666667,2.25641879864373,0.0343715243457762,0.256221600028129,-3.76023059242772,"CCDC54"
-1.08339,9.39488166666667,-2.2561475625931,0.034391068345623,0.256221600028129,-3.7607111697197,"POMP"
-1.27758333333333,4.99649,-2.25598436132673,0.0344028327551697,0.256221600028129,-3.76100031392673,"NIPA2"
1.382015,4.58631083333333,2.25595237227944,0.0344051391255007,0.256221600028129,-3.76105698756645,"B2M"
1.11227,3.41882666666667,2.25573652062368,0.0344207054518679,0.256221600028129,-3.76143939030702,"CDC45L"
1.54639,5.13104833333333,2.25560124693313,0.034430464107968,0.256221600028129,-3.7616790300515,"HS6ST2"
-0.992553333333333,4.69734333333333,-2.25551534701321,0.0344366622475206,0.256221600028129,-3.76183119884733,"LARS2"
0.922053333333333,4.11460833333333,2.25530398931234,0.0344519171769077,0.256221600028129,-3.76220559717308,"KCNE1L"
-1.42113,6.38279333333333,-2.25522576063641,0.0344575649656367,0.256221600028129,-3.7623441658964,"ISOC1"
-1.1632,6.59596333333333,-2.25497155219045,0.034475923608868,0.256221600028129,-3.7627944329482,"COX7A2"
-1.06458833333333,3.81766416666667,-2.2549301819975,0.0344789121619098,0.256221600028129,-3.76286770710097,"TANK"
-1.43405666666667,5.27951,-2.25469182394399,0.0344961355855209,0.256240180849512,-3.76328986708138,"AKR1C2"
-1.41604666666667,5.96010666666667,-2.25432162540289,0.0345229011990259,0.256329595762733,-3.76394547932657,"CNDP2"
1.18921,4.69534333333333,2.25362389627507,0.0345733990646428,0.256595069220061,-3.76518096575183,"GTPBP1"
1.13474666666667,3.94660833333333,2.25295323226799,0.0346220016690393,0.256846256201177,-3.7663683126555,"GIMAP4"
-1.29790666666667,5.71207333333333,-2.25258765225485,0.0346485212899321,0.256933474448222,-3.76701544870069,"NF2"
1.08818833333333,7.51632416666667,2.25235936499807,0.034665090932189,0.25694686651781,-3.76741952252286,"SFPQ"
-1.19453333333333,4.90617333333333,-2.25117027027088,0.0347515153515713,0.257288192426337,-3.76952385360186,"DPM1"
-0.994260000000001,5.70029833333333,-2.25103186641229,0.034761587432135,0.257288192426337,-3.76976874273123,"CXorf39"
-0.9718,6.286995,-2.25092659283901,0.034769250302844,0.257288192426337,-3.76995500575995,"MED10"
-1.08887166666667,3.6404825,-2.25091254662186,0.0347702728445613,0.257288192426337,-3.76997985767224,"SPRYD4"
0.729148333333333,3.00548083333333,2.25003416139711,0.0348342724212932,0.257652221513042,-3.77153379720817,"MAGEC3"
1.17845666666667,5.50176,2.24963783393521,0.0348631842236458,0.257738920690817,-3.77223481638299,"NQO1"
-1.31074833333333,6.49108083333333,-2.24912518656768,0.0349006139687095,0.257738920690817,-3.77314147150683,"TBPL1"
0.820278333333334,3.44446416666667,2.24868809363746,0.0349325562485013,0.257738920690817,-3.77391440558835,"HVCN1"
-1.33272833333333,6.63763916666667,-2.24866855004547,0.0349339850961301,0.257738920690817,-3.77394896344097,"TTC37"
-1.33481333333334,4.64503,-2.24811779334105,0.0349742732981695,0.257738920690817,-3.7749227623402,"VPS39"
-1.288095,5.74768583333333,-2.2479512622373,0.0349864635007908,0.257738920690817,-3.7752171797515,"LASS6"
-1.40387166666667,5.59349416666667,-2.24767050417406,0.0350070239830349,0.257738920690817,-3.77571351437218,"PEF1"
-1.20191166666667,6.25104416666667,-2.24751991613222,0.0350180563934969,0.257738920690817,-3.77597971430083,"SEMA7A"
1.09004833333333,5.65620916666667,2.2474121660518,0.0350259523482276,0.257738920690817,-3.77617018147854,"DDX31"
0.855611666666665,4.0937325,2.24734543735063,0.0350308430599533,0.257738920690817,-3.7762881334346,"RBP7"
0.915088333333334,3.4534125,2.24706260172962,0.035051579702531,0.257738920690817,-3.77678806022093,"PCDHGA8"
1.42470666666667,4.50074833333333,2.24705098178338,0.0350524318809591,0.257738920690817,-3.77680859828129,"GRN"
1.095875,3.46540583333333,2.24704789665434,0.0350526581399511,0.257738920690817,-3.77681405118454,"ZNF621"
-1.27439666666667,5.06938666666667,-2.24703883757253,0.0350533225278766,0.257738920690817,-3.77683006290277,"MLLT10"
0.861200000000001,3.51432,2.24554462319618,0.0351630647577398,0.258395827905718,-3.77947052450871,"MAFF"
-1.43900166666667,5.91624916666667,-2.24532962211278,0.0351788812366371,0.258395827905718,-3.77985037162325,"SUPV3L1"
1.50531,7.27024333333333,2.2450267656143,0.0352011717801593,0.258395827905718,-3.78038539793327,"OK/SW-CL.58"
0.965533333333333,3.79967333333333,2.2447379679351,0.0352224395828807,0.258395827905718,-3.78089554773769,"SEC23B"
1.21764833333333,4.7803125,2.2445562995035,0.0352358241188942,0.258395827905718,-3.7812164378075,"SH2D6"
0.988719999999998,3.939575,2.24426277944112,0.0352574591998109,0.258395827905718,-3.78173486420573,"LOC439992"
-1.0359,6.29213666666667,-2.24391546954183,0.0352830747317692,0.258395827905718,-3.7823482438945,"PRRT3"
1.03137166666667,8.5817025,2.24372947559643,0.0352967995290344,0.258395827905718,-3.78267670213554,"JMJD5"
-1.19525166666667,5.17678083333333,-2.24365047744819,0.0353026304050414,0.258395827905718,-3.78281620493528,"MARCH6"
-1.44659,4.52063833333333,-2.24337820961639,0.03532273330575,0.258395827905718,-3.7832969800757,"ZMPSTE24"
-1.29465166666667,5.60819083333333,-2.24306656778752,0.0353457562033855,0.258395827905718,-3.78384723963154,"LRRN3"
1.05992833333333,7.03042583333333,2.24304915547824,0.0353470429614044,0.258395827905718,-3.78387798283776,"CD14"
1.32874833333333,4.89522916666667,2.24301219464363,0.0353497744840068,0.258395827905718,-3.78394324048389,"P4HA2"
0.877599999999999,3.81886833333333,2.2429439514933,0.0353548183746835,0.258395827905718,-3.784063728154,"REEP4"
1.34388833333333,5.68018083333333,2.24268318802176,0.0353740976011436,0.258395827905718,-3.78452410261988,"AVEN"
1.10687,4.19964166666667,2.24260047658595,0.0353802147724274,0.258395827905718,-3.78467012187445,"LEKR1"
1.09450166666667,4.18761083333333,2.24226266383132,0.0354052087434161,0.258469904769469,-3.78526646502157,"KLF4"
-1.42498166666667,4.49478083333333,-2.2417453294937,0.0354435163131733,0.258624777520302,-3.78617961457048,"NDUFS2"
1.26581,5.48540166666667,2.24157491598035,0.0354561433672398,0.258624777520302,-3.78648038472645,"RFX4"
-1.36249666666667,5.97127666666667,-2.24125801488136,0.0354796355564812,0.258687715636782,-3.78703966072365,"FEZ2"
-1.33617833333333,4.6884925,-2.24025116305069,0.035554368705001,0.25881909158385,-3.78881626685651,"RAB18"
1.18211166666667,4.33252416666667,2.23999911806611,0.0355730990899047,0.25881909158385,-3.78926092938851,"ENG"
1.141895,6.0814525,2.23994478412872,0.0355771380223967,0.25881909158385,-3.78935678242014,"TMEM165"
-1.23263,6.77346,-2.23976280903994,0.0355906682510914,0.25881909158385,-3.78967780300602,"NDUFS3"
0.529411666666667,2.38089416666667,2.23971928382076,0.0355939051375542,0.25881909158385,-3.7897545831292,"PCDHGC5"
1.33668333333333,4.33720333333333,2.23970264415041,0.0355951426686238,0.25881909158385,-3.78978393589701,"LPAR1"
0.843643333333334,3.40903666666667,2.23961377454884,0.035601752772451,0.25881909158385,-3.78994070173975,"FAT4"
0.906403333333334,3.77440333333333,2.2393794168369,0.0356191896224525,0.258819948731378,-3.7903540905041,"BNIP2"
1.04353,5.78688333333333,2.23917875368451,0.0356341256940758,0.258819948731378,-3.7907080240753,"REPIN1"
0.859678333333334,3.55016583333333,2.23898663653634,0.0356484310075257,0.258819948731378,-3.79104686621715,"SLC7A4"
-1.254155,4.41265583333333,-2.23881311936489,0.0356613558410621,0.258819948731378,-3.7913528880986,"PRKCH"
-0.969839999999999,4.34488166666667,-2.23810964733827,0.0357137993944828,0.259070764621753,-3.7925934139839,"ISOC2"
-1.33012,5.24680333333333,-2.23787508843209,0.0357313012918949,0.259070764621753,-3.79300699093896,"FAF2"
-1.16715833333333,5.6360575,-2.23745438573179,0.0357627121272772,0.259070764621753,-3.7937487136048,"C3orf37"
0.883863333333334,3.102625,2.23742210968687,0.0357651229861975,0.259070764621753,-3.7938056146418,"SIM2"
0.686195,2.93452083333333,2.23735223377683,0.0357703428744009,0.259070764621753,-3.79392880065422,"TMEM140"
-0.788951666666668,3.04920083333333,-2.23704794766284,0.035793081832927,0.259094540119784,-3.7944652074327,"CEACAM20"
-1.13358166666667,5.65095916666667,-2.2357272381565,0.0358919297746951,0.259094540119784,-3.79679289515173,"FASTKD5"
-1.02479333333333,3.86639,-2.23570949679119,0.0358932593118843,0.259094540119784,-3.79682415784538,"ATP5L"
-0.84448,3.460405,-2.23546880390788,0.0359113012633573,0.259094540119784,-3.79724827664892,"AGPAT5"
-1.132095,6.6380025,-2.23480162033411,0.0359613554959612,0.259094540119784,-3.79842376042368,"ALDH2"
0.933851666666667,3.54738583333333,2.23468868934701,0.0359698342279204,0.259094540119784,-3.79862270810139,"RPL27"
-1.20857166666667,5.7047625,-2.23461783581328,0.0359751547620215,0.259094540119784,-3.79874752590398,"SEC22B"
0.931468333333334,3.87572083333333,2.23455579705698,0.0359798139657958,0.259094540119784,-3.79885681336577,"ERN1"
-0.880943333333333,3.48257833333333,-2.2345177607557,0.0359826708211196,0.259094540119784,-3.79892381720542,"ZNF643"
0.697541666666667,2.78888916666667,2.23446003719266,0.035987006755117,0.259094540119784,-3.79902550034556,"IGF2"
-1.31273666666667,6.74982666666667,-2.23417119727088,0.0360087102630239,0.259094540119784,-3.79953428358238,"NR1D2"
-1.53297333333333,5.90382333333333,-2.23411452350914,0.0360129701442347,0.259094540119784,-3.79963410814824,"ARF4"
1.03047666666667,4.79001833333333,2.2338442340419,0.0360332927617149,0.259094540119784,-3.80011017222054,"NME4"
0.929041666666666,3.6024875,2.23382818936845,0.0360344994627301,0.259094540119784,-3.80013843080704,"HOXA9"
1.13765166666667,6.18015583333333,2.23376782047267,0.0360390400663603,0.259094540119784,-3.80024475407541,"KIAA0913"
0.639743333333334,2.57457166666667,2.23375060628504,0.0360403349148037,0.259094540119784,-3.80027507183356,"EPR1"
0.704015,2.95831916666667,2.23368377489963,0.0360453623627987,0.259094540119784,-3.80039277444633,"PRND"
-1.24691,4.47726833333333,-2.2336106906149,0.0360508609221415,0.259094540119784,-3.80052148716453,"CLGN"
-1.12065833333333,4.47915416666667,-2.23353601628538,0.036056479899455,0.259094540119784,-3.80065299758178,"RPA1"
1.35675833333333,5.35128083333333,2.23269735962689,0.036119640667808,0.259281438141234,-3.8021297905586,"TBC1D8B"
-1.19859166666667,3.76918083333333,-2.23265714139258,0.0361226721087298,0.259281438141234,-3.80220060258322,"CLCN3"
0.991364999999999,7.00004416666667,2.23259730507723,0.0361271826874564,0.259281438141234,-3.80230595463545,"NTN1"
1.07578,4.38586666666667,2.23167074658496,0.0361970940230264,0.25959669673312,-3.80393710226356,"PLAGL1"
-1.41566666666667,4.883545,-2.23161980423357,0.0362009413336752,0.25959669673312,-3.80402677123441,"RAB39B"
1.35306166666667,5.7671975,2.23107316072899,0.0362422488572501,0.259785872780717,-3.80498889820178,"RNF130"
-1.20484,6.22409333333333,-2.23014268642207,0.0363126596200686,0.260010702828602,-3.80662626515158,"EPHX1"
-1.31062333333333,4.593765,-2.23012550438179,0.0363139609889482,0.260010702828602,-3.80665649672882,"FAM118B"
-1.37371833333333,4.15988083333333,-2.23003507544466,0.0363208107830194,0.260010702828602,-3.80681560295979,"KIAA1797"
-1.02322333333334,7.08302666666667,-2.22986926893819,0.0363333733210273,0.260010702828602,-3.80710732302467,"MBNL2"
-1.04004666666667,4.379505,-2.22952886754112,0.0363591766668386,0.260088413772979,-3.80770618449224,"TTC9C"
1.03953833333333,3.6113475,2.22808604552062,0.0364687319205139,0.26073527583945,-3.81024390112221,"TFAP2A"
-0.997706666666668,3.35823,-2.22794355468216,0.0364795677240324,0.26073527583945,-3.81049446830439,"WDR19"
-1.11269666666667,5.51567166666667,-2.22715598587171,0.0365395117969162,0.260990434132749,-3.81187921739509,"ZFPM2"
1.31351666666667,6.38464,2.22697214384938,0.0365535174388526,0.260990434132749,-3.81220241657453,"ADAMTS17"
-0.504450000000001,2.44293833333333,-2.22668167651913,0.0365756560855448,0.260990434132749,-3.81271303308543,"ZNF627"
-0.961706666666667,4.35322,-2.22634171021969,0.0366015829223672,0.260990434132749,-3.8133106134728,"ADAP1"
1.05325666666667,4.74620166666667,2.22626718533663,0.0366072686469628,0.260990434132749,-3.81344160324219,"C3orf25"
1.06915666666667,3.89747833333333,2.22595014877693,0.0366314652981189,0.260990434132749,-3.81399881769468,"SEC31B"
-1.41942166666667,5.6809225,-2.22573307448706,0.0366480410958947,0.260990434132749,-3.81438031367697,"ESRRG"
-1.10124333333333,4.42877,-2.22526528688184,0.0366837845909525,0.260990434132749,-3.81520234800906,"C1orf149"
-1.21581166666667,5.4534075,-2.22513775692055,0.0366935346185048,0.260990434132749,-3.81542643590771,"STMN4"
1.41151666666667,3.782505,2.22511279769635,0.0366954430981449,0.260990434132749,-3.81547029183252,"DECR1"
-0.851461666666667,3.52424416666667,-2.22504518079362,0.0367006138044336,0.260990434132749,-3.81558910019501,"FJX1"
0.931374999999998,4.58363583333333,2.22489934582519,0.0367117681532217,0.260990434132749,-3.81584533659862,"tcag7.1177"
-1.175095,5.84050916666667,-2.2248083806918,0.0367187272852774,0.260990434132749,-3.81600515992426,"SCPEP1"
0.968285000000001,3.83752416666667,2.22457662949555,0.036736462443537,0.260990434132749,-3.81641232279286,"DMTF1"
-1.23879333333333,6.56982833333333,-2.22435513844402,0.036753419716108,0.260990434132749,-3.81680143570818,"STARD7"
0.668375,2.98142583333333,2.22418756491469,0.036766253818915,0.260990434132749,-3.81709581139432,"MOCOS"
-1.02933,3.71681,-2.22413606298046,0.0367701990630603,0.260990434132749,-3.81718628192559,"MAN1A1"
-1.26992666666667,5.64786333333333,-2.22346862048985,0.0368213625776257,0.261137382927471,-3.81835862586595,"VKORC1"
-1.21372833333333,7.02096416666667,-2.22346497996254,0.0368216418237755,0.261137382927471,-3.81836501976667,"STAU1"
1.62139666666667,5.965065,2.22327892647006,0.0368359155991118,0.261137382927471,-3.81869177927018,"DMKN"
1.50838,4.359575,2.22170611083147,0.0369567813589807,0.261797724596471,-3.82145340207988,"RTTN"
-1.34002666666667,6.68115833333333,-2.22167536254327,0.036959147858741,0.261797724596471,-3.82150737957643,"OXA1L"
-0.994985000000002,7.7724075,-2.2203396572025,0.0370620818317043,0.262420045646453,-3.82385172526494,"PRDX6"
0.711738333333334,3.0488875,2.21977156446952,0.037105940018797,0.262553834362858,-3.82484854715617,"CD3G"
-1.13535333333333,4.45156333333333,-2.2193994005716,0.0371346976115326,0.262553834362858,-3.82550149260186,"CDH18"
1.06869833333333,4.66303916666667,2.21935548754064,0.0371380921666616,0.262553834362858,-3.82557853174139,"REXO1"
0.884075,3.00872083333333,2.21931372951933,0.0371413203976877,0.262553834362858,-3.82565178936821,"LOC387793"
-0.905661666666667,3.52328583333333,-2.21908336922544,0.0371591336928427,0.262573107101191,-3.8260559038701,"MAP2K6"
-1.02377833333333,4.86985916666667,-2.21848350522565,0.0372055564530603,0.262794441765041,-3.82710810898524,"COQ3"
1.02968,3.88132833333333,2.21826838711039,0.037222217040933,0.262805462628965,-3.82748539984025,"TMPRSS13"
-1.208175,7.5717275,-2.21779084216601,0.037259226475851,0.262883934222402,-3.82832287602608,"TRPC4AP"
-1.11579,4.47636833333333,-2.21767523672995,0.0372681908578579,0.262883934222402,-3.82852559821349,"STAC2"
1.16989666666667,4.97752,2.21749420297267,0.0372822326855013,0.262883934222402,-3.82884304065522,"ZFYVE20"
-1.02606666666667,4.39313,-2.21697767262139,0.0373223236714773,0.262883934222402,-3.82974868956867,"ZFAND1"
-1.34545333333333,4.614,-2.21671814939853,0.0373424816115426,0.262883934222402,-3.83020367152779,"PCSK2"
-1.15256333333333,4.31543833333333,-2.21655368021757,0.0373552615494509,0.262883934222402,-3.83049199320833,"MEGF9"
-1.36361833333333,5.0729325,-2.21651655335839,0.0373581470109966,0.262883934222402,-3.83055707642479,"ERAL1"
-1.20401,4.27920666666667,-2.21632149501337,0.0373733100780467,0.262883934222402,-3.83089900196351,"C1orf43"
-1.16387166666667,6.51751083333333,-2.21631975294411,0.0373734455248705,0.262883934222402,-3.83090205562385,"DEDD2"
-1.18036833333333,5.5067475,-2.21610834194119,0.0373898861606476,0.262883934222402,-3.83127262560507,"SNX13"
-1.16397333333333,4.706575,-2.21557875165313,0.0374310992899441,0.262883934222402,-3.83220081932342,"C10orf137"
1.17575833333333,4.43864416666667,2.21556306894555,0.0374323203603066,0.262883934222402,-3.83222830378571,"POLE"
